model,nb_input_token,temperature,top_p,top_k,nb_user,gpu_model,gpu_fp32_tflops,gpu_memory_gib,gpu_num,model_num_params,nb_output_token,inference_time
gemma3:12b,1235,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,53,2.805
gemma3:12b,1235,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,3.185
gemma3:12b,1329,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,2.862
gemma3:12b,1333,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,68,2.97
gemma3:12b,1331,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,3.221
gemma3:12b,1329,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,109,4.199
gemma3:12b,1333,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,68,3.632
gemma3:12b,1330,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,75,3.877
gemma3:12b,1329,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,4.092
gemma3:12b,1333,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,92,4.059
gemma3:12b,1445,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,2.509
gemma3:12b,1329,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,100,5.022
gemma3:12b,1431,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,73,3.008
gemma3:12b,1441,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,3.226
gemma3:12b,1452,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,2.287
gemma3:12b,1329,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,68,3.725
gemma3:12b,1455,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,58,3.118
gemma3:12b,1444,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.239
gemma3:12b,1431,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,66,3.69
gemma3:12b,1419,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,64,3.632
gemma3:12b,1443,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,63,2.638
gemma3:12b,2411,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,37,2.79
gemma3:12b,2406,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,3.209
gemma3:12b,2407,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,3.16
gemma3:12b,2421,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,3.624
gemma3:12b,1427,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,3.963
gemma3:12b,2375,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.416
gemma3:12b,2401,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,4.477
gemma3:12b,2414,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,56,4.394
gemma3:12b,3351,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,4.109
gemma3:12b,3358,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,3.949
gemma3:12b,2504,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,66,3.693
gemma3:12b,2528,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,97,4.686
gemma3:12b,2420,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,104,6.569
gemma3:12b,2388,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,88,4.504
gemma3:12b,2391,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,7.218
gemma3:12b,3473,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,47,3.843
gemma3:12b,3447,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,68,4.509
gemma3:12b,3355,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,47,4.917
gemma3:12b,3452,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,4.749
gemma3:12b,2470,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,94,5.677
gemma3:12b,2513,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,89,6.766
gemma3:12b,2655,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,120,5.322
gemma3:12b,2521,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,93,5.24
gemma3:12b,3534,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,61,3.064
gemma3:12b,2569,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,111,5.887
gemma3:12b,2519,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,98,5.053
gemma3:12b,2594,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,98,3.447
gemma3:12b,3560,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,71,4.442
gemma3:12b,3581,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,4.523
gemma3:12b,3447,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,5.783
gemma3:12b,4503,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,3.15
gemma3:12b,2640,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,46,3.42
gemma3:12b,3597,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,74,3.16
gemma3:12b,2647,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,72,4.987
gemma3:12b,4524,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,37,4.557
gemma3:12b,4587,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,53,3.068
gemma3:12b,3577,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,91,3.572
gemma3:12b,3714,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,103,3.671
gemma3:12b,4559,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,79,6.938
gemma3:12b,5464,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,80,4.079
gemma3:12b,4576,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,125,4.382
gemma3:12b,3857,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,118,4.137
gemma3:12b,5589,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,132,4.781
gemma3:12b,4883,0.5,1.0,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,105,4.094
gemma3:12b,1235,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,49,1.226
gemma3:12b,1329,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,84,1.528
gemma3:12b,1427,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,62,1.367
gemma3:12b,2397,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,54,1.457
gemma3:12b,2494,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,143,2.484
gemma3:12b,2679,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,83,1.855
gemma3:12b,3667,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,88,2.131
gemma3:12b,3796,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,119,2.535
gemma3:12b,3931,0.5,0.9,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,25,1.423
gemma3:12b,1235,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,53,2.15
gemma3:12b,1333,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,97,2.629
gemma3:12b,1473,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,112,2.988
gemma3:12b,2490,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,115,3.394
gemma3:12b,3509,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,2.853
gemma3:12b,3605,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,113,3.831
gemma3:12b,3761,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,89,3.566
gemma3:12b,4743,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,3.505
gemma3:12b,4850,0.5,0.9,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,137,4.738
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.724
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.67
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.303
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,53,2.834
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,53,2.857
gemma3:12b,1329,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,76,3.407
gemma3:12b,1329,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,83,3.524
gemma3:12b,1329,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,90,3.933
gemma3:12b,1333,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,103,4.668
gemma3:12b,1333,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,102,4.094
gemma3:12b,1435,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,2.608
gemma3:12b,1449,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,54,2.878
gemma3:12b,1426,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,62,3.486
gemma3:12b,1466,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,80,4.099
gemma3:12b,1465,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,62,3.392
gemma3:12b,2410,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,52,2.852
gemma3:12b,2392,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,69,4.568
gemma3:12b,2396,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,56,4.244
gemma3:12b,2453,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,45,4.059
gemma3:12b,2434,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,53,4.078
gemma3:12b,3365,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,47,3.954
gemma3:12b,2506,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,57,5.158
gemma3:12b,3401,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,51,4.353
gemma3:12b,3390,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,51,4.159
gemma3:12b,2495,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,129,7.912
gemma3:12b,2577,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,63,4.072
gemma3:12b,3457,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,90,6.381
gemma3:12b,3592,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,61,3.309
gemma3:12b,3548,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,71,3.558
gemma3:12b,2666,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,4.165
gemma3:12b,3497,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,103,6.235
gemma3:12b,3486,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,102,6.221
gemma3:12b,3634,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,64,4.993
gemma3:12b,4546,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,80,5.35
gemma3:12b,3645,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.636
gemma3:12b,3633,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,93,7.071
gemma3:12b,4625,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,45,4.429
gemma3:12b,3741,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,82,6.904
gemma3:12b,4619,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,98,6.03
gemma3:12b,4671,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,141,8.569
gemma3:12b,5573,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.926
gemma3:12b,3862,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,82,3.737
gemma3:12b,5676,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.804
gemma3:12b,4846,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,70,2.879
gemma3:12b,5779,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.879
gemma3:12b,4961,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,104,4.237
gemma3:12b,6745,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,2.861
gemma3:12b,6850,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,2.814
gemma3:12b,6955,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,2.836
gemma3:12b,7923,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.163
gemma3:12b,8026,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.166
gemma3:12b,8129,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.178
gemma3:12b,9095,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.184
gemma3:12b,9198,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.178
gemma3:12b,9301,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.183
gemma3:12b,10267,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,3.216
gemma3:12b,10372,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,3.22
gemma3:12b,10477,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,3.216
gemma3:12b,11445,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,66,3.15
gemma3:12b,11525,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,65,3.153
gemma3:12b,11781,0.5,0.9,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,80,3.221
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,1.929
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.024
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,1.992
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.706
gemma3:12b,1235,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.649
gemma3:12b,1330,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,86,2.481
gemma3:12b,1329,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,89,2.473
gemma3:12b,1329,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,88,2.487
gemma3:12b,1329,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,77,3.146
gemma3:12b,1330,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,3.255
gemma3:12b,1446,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,64,2.068
gemma3:12b,1432,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,2.057
gemma3:12b,1431,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,100,2.694
gemma3:12b,2400,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.188
gemma3:12b,1428,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,58,2.871
gemma3:12b,1420,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,83,3.387
gemma3:12b,2417,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,118,3.387
gemma3:12b,2438,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,2.97
gemma3:12b,2493,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,94,3.049
gemma3:12b,2394,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,58,3.403
gemma3:12b,2411,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,3.381
gemma3:12b,2580,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,89,3.053
gemma3:12b,2629,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,68,2.643
gemma3:12b,2523,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,77,2.793
gemma3:12b,2714,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,142,3.926
gemma3:12b,3605,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,98,3.53
gemma3:12b,3503,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,71,3.211
gemma3:12b,3749,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,126,3.986
gemma3:12b,3744,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,138,4.108
gemma3:12b,3619,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,125,4.096
gemma3:12b,4652,0.5,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,134,4.602
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.168
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.987
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.235
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.199
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.186
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.874
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,51,4.153
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,51,3.908
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,53,4.033
gemma3:12b,1235,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,57,4.312
gemma3:12b,1329,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.439
gemma3:12b,1329,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,68,4.559
gemma3:12b,1331,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,5.351
gemma3:12b,1331,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,77,5.399
gemma3:12b,1329,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.555
gemma3:12b,1329,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.582
gemma3:12b,1329,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,85,5.625
gemma3:12b,1333,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.512
gemma3:12b,1330,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,7.596
gemma3:12b,1337,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,100,7.637
gemma3:12b,1427,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,54,4.566
gemma3:12b,1405,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,63,5.014
gemma3:12b,1444,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,57,4.697
gemma3:12b,1431,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,58,5.336
gemma3:12b,1422,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,63,5.87
gemma3:12b,1427,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,74,6.894
gemma3:12b,1427,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,74,6.921
gemma3:12b,1451,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,63,4.988
gemma3:12b,1437,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,98,9.267
gemma3:12b,1435,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,7.241
gemma3:12b,2376,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,58,6.916
gemma3:12b,2388,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,75,7.412
gemma3:12b,2408,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.815
gemma3:12b,2393,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,69,6.766
gemma3:12b,2408,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,66,6.85
gemma3:12b,2397,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,8.625
gemma3:12b,2436,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.763
gemma3:12b,2408,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,123,11.301
gemma3:12b,3359,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,47,4.743
gemma3:12b,2442,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,102,8.933
gemma3:12b,3377,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,47,4.448
gemma3:12b,3387,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.551
gemma3:12b,2505,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,83,7.522
gemma3:12b,2477,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,95,9.428
gemma3:12b,2493,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,95,9.625
gemma3:12b,2422,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,149,14.772
gemma3:12b,3420,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,56,7.405
gemma3:12b,2576,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,9.27
gemma3:12b,3491,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,5.333
gemma3:12b,3438,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,60,7.22
gemma3:12b,2618,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,74,7.155
gemma3:12b,2614,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,8.003
gemma3:12b,2614,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,74,6.255
gemma3:12b,3480,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,9.881
gemma3:12b,2574,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,98,10.495
gemma3:12b,3521,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,72,8.377
gemma3:12b,3585,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,88,9.233
gemma3:12b,3543,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,107,9.359
gemma3:12b,2710,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,108,9.585
gemma3:12b,2717,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,83,7.344
gemma3:12b,3585,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,95,9.482
gemma3:12b,3591,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,100,9.848
gemma3:12b,3598,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,115,10.699
gemma3:12b,4486,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,71,6.61
gemma3:12b,3711,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,8.966
gemma3:12b,4571,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,65,5.339
gemma3:12b,4551,0.5,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,118,9.95
